source,"source_file","publish_date","ingested_at",address,"product_description",postcode,"product_price","brand_description","trading_name",location,"site_features"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","46 Bakewell Dr",ULP,"6,172","177.9",BP,"BP Port Kennedy","PORT KENNEDY","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","46 Bakewell Dr","Brand Diesel","6,172","219.9",BP,"BP Port Kennedy","PORT KENNEDY","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","47 Morgans St",ULP,"6,346","225.9",BP,"BP Ravensthorpe",RAVENSTHORPE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","47 Morgans St",Diesel,"6,346","249.9",BP,"BP Ravensthorpe",RAVENSTHORPE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","43 Hampton St",Diesel,"6,255","236.9",BP,"BP Roadhouse Bridgetown",BRIDGETOWN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","30373 Brand Hwy",Diesel,"6,525","223.9",BP,"BP Roadhouse Dongara",DONGARA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","30373 Brand Hwy","98 RON","6,525","209.9",BP,"BP Roadhouse Dongara",DONGARA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2 Roe St","98 RON","6,718","244.9",BP,"BP Roebourne",ROEBOURNE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","129 Stirling Hwy",PULP,"6,009","191.9",BP,"BP Rosegarden",NEDLANDS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","101 Guy St",PULP,"6,725","225.9",BP,"BP Shinju Broome",BROOME,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2514 Mandurah Rd",ULP,"6,175","176.9",BP,"BP Singleton",SINGLETON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2514 Mandurah Rd",PULP,"6,175","191.9",BP,"BP Singleton",SINGLETON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","128 West Coast Dr",PULP,"6,020","191.9",BP,"BP Sorrento",SORRENTO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","128 West Coast Dr","98 RON","6,020","201.9",BP,"BP Sorrento",SORRENTO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","188 Spencer St",ULP,"6,230","182.9",BP,"BP South Bunbury","SOUTH BUNBURY","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","229B Hampton Rd",ULP,"6,162","177.9",BP,"BP South Fremantle","SOUTH FREMANTLE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2 Throssell Rd",PULP,"6,722","231.9",BP,"BP South Hedland","SOUTH HEDLAND","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","8 Sirius St",ULP,"6,426","196.9",BP,"BP Southern Cross","SOUTHERN CROSS","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","8 Sirius St",Diesel,"6,426","229.9",BP,"BP Southern Cross","SOUTHERN CROSS","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","459 Nicholson Rd","98 RON","6,155","197.9",BP,"BP Thornlie","CANNING VALE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 173 Sutherland St",ULP,"6,488","210.9",BP,"BP Trayning OPT",TRAYNING,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","20 Tudhoe St",ULP,"6,315","199.9",BP,"BP Wagin OPT",WAGIN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","20 Tudhoe St",Diesel,"6,315","235.9",BP,"BP Wagin OPT",WAGIN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","430 Safety Bay Rd","98 RON","6,169","201.9",BP,"BP Waikiki","SAFETY BAY","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Hematite Dr",Diesel,"6,721","255.9",BP,"BP Wedgefield OPT",WEDGEFIELD,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Ballantyne Rd","Brand Diesel","6,105","222.9",BP,"BP Welshpool",KEWDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","11 Wilurarra Rd",Diesel,"6,430","232.9",BP,"BP West Kalgoorlie","WEST KALGOORLIE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","66 Wogolin Rd",ULP,"6,370","195.9",BP,"BP Wickepin OPT",WICKEPIN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","66 Wogolin Rd",Diesel,"6,370","239.9",BP,"BP Wickepin OPT",WICKEPIN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","16 Albany Hwy",ULP,"6,391","191.9",BP,"BP Williams Roadhouse",WILLIAMS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","160 Wongan Rd",Diesel,"6,603","237.9",BP,"BP Wongan Hills OPT","WONGAN HILLS","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","160 Wongan Rd","98 RON","6,603","215.9",BP,"BP Wongan Hills OPT","WONGAN HILLS","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","190 North West Coastal Hwy","Brand Diesel","6,530","229.9",BP,"BP Wonthella Service Station",WEBBERTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","380 Great Eastern Hwy","Brand Diesel","6,056","227.9",BP,"BP Woodbridge",WOODBRIDGE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Mary St",ULP,"6,338","221.2",Liberty,"Bremer Bay General Store","BREMER BAY","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Mary St",Diesel,"6,338",252,Liberty,"Bremer Bay General Store","BREMER BAY","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","83 Brookton Hwy",Diesel,"6,306","259.5",Independent,"Brookton Roadhouse",BROOKTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","309 Guildford Rd",Diesel,"6,054","197.3",Burk,"Burk Bassendean",BASSENDEAN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","18495 Albany Hwy",Diesel,"6,394","233.9",Burk,"Burk Beaufort River","BEAUFORT RIVER","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","18495 Albany Hwy","98 RON","6,394","207.9",Burk,"Burk Beaufort River","BEAUFORT RIVER","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Cnr Westfield Rd & Ypres Rd","98 RON","6,111","189.3",Burk,"Burk Camillo",CAMILLO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1510 Albany Hwy",Diesel,"6,107","199.3",Burk,"Burk Cannington",BECKENHAM,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1510 Albany Hwy","98 RON","6,107","189.3",Burk,"Burk Cannington",BECKENHAM,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","274 Gnangara Rd",ULP,"6,065","165.3",Burk,"Burk Landsdale",LANDSDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","274 Gnangara Rd",PULP,"6,065","179.3",Burk,"Burk Landsdale",LANDSDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","274 Gnangara Rd","98 RON","6,065","189.3",Burk,"Burk Landsdale",LANDSDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Harlond Ave",ULP,"6,090","167.3",Burk,"Burk Malaga",MALAGA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Harlond Ave",PULP,"6,090","179.3",Burk,"Burk Malaga",MALAGA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Harlond Ave",Diesel,"6,090","205.3",Burk,"Burk Malaga",MALAGA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Harlond Ave","98 RON","6,090","189.3",Burk,"Burk Malaga",MALAGA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","6639 West Swan Rd",ULP,"6,055","169.3",Burk,"Burk West Swan","WEST SWAN","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","6639 West Swan Rd",PULP,"6,055","179.3",Burk,"Burk West Swan","WEST SWAN","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","6639 West Swan Rd",Diesel,"6,055","207.3",Burk,"Burk West Swan","WEST SWAN","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","24 Albany Hwy",Diesel,"6,391","235.9",Burk,"Burk Williams",WILLIAMS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","24 Albany Hwy","98 RON","6,391","209.9",Burk,"Burk Williams",WILLIAMS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","200 Mirrabooka Ave",ULP,"6,064","177.9",Caltex,"Caltex Alexander Heights","ALEXANDER HEIGHTS","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","200 Mirrabooka Ave",PULP,"6,064","193.9",Caltex,"Caltex Alexander Heights","ALEXANDER HEIGHTS","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","200 Mirrabooka Ave","Brand Diesel","6,064","229.9",Caltex,"Caltex Alexander Heights","ALEXANDER HEIGHTS","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","200 Mirrabooka Ave","98 RON","6,064","203.9",Caltex,"Caltex Alexander Heights","ALEXANDER HEIGHTS","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","10 Orchard Ave",ULP,"6,112","177.9",Caltex,"Caltex Armadale",ARMADALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","10 Orchard Ave",PULP,"6,112","193.9",Caltex,"Caltex Armadale",ARMADALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","67 Ridge Bvd",ULP,"6,171","177.9",Caltex,"Caltex Baldivis",BALDIVIS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","502 Guildford Rd",PULP,"6,053","193.9",Caltex,"Caltex Bayswater",BAYSWATER,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","502 Guildford Rd","Brand Diesel","6,053","229.9",Caltex,"Caltex Bayswater",BAYSWATER,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","502 Guildford Rd","98 RON","6,053","203.9",Caltex,"Caltex Bayswater",BAYSWATER,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","681 Albany Hwy",ULP,"6,112","179.9",Caltex,"Caltex Bedfordale",BEDFORDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","681 Albany Hwy","Brand Diesel","6,112","228.9",Caltex,"Caltex Bedfordale",BEDFORDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","681 Albany Hwy","98 RON","6,112","205.9",Caltex,"Caltex Bedfordale",BEDFORDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","33 Belvidere St",ULP,"6,104","179.9",Caltex,"Caltex Belmont",BELMONT,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1/1163 Albany Hwy",ULP,"6,102","177.9",Caltex,"Caltex Bentley",BENTLEY,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1/1163 Albany Hwy",PULP,"6,102","193.9",Caltex,"Caltex Bentley",BENTLEY,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","7080 Forrest Hwy","Brand Diesel","6,233","229.9",Caltex,"Caltex Binningup",BINNINGUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","7080 Forrest Hwy","98 RON","6,233","211.9",Caltex,"Caltex Binningup",BINNINGUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Brittain Rd","98 RON","6,230","208.9",Caltex,"Caltex Bunbury South","CAREY PARK","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","265 Great Eastern Hwy",LPG,"6,100","145.9",Caltex,"Caltex Burswood",BURSWOOD,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","99 Causeway Rd",ULP,"6,280","183.9",Caltex,"Caltex Busselton",BUSSELTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","99 Causeway Rd",PULP,"6,280","199.9",Caltex,"Caltex Busselton",BUSSELTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","8 Kardan Bvd","98 RON","6,122","201.9",Caltex,"Caltex Byford",BYFORD,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","49 Norseman Rd",ULP,"6,450","192.9",Caltex,"Caltex Castletown",CASTLETOWN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","49 Norseman Rd","Brand Diesel","6,450","228.9",Caltex,"Caltex Castletown",CASTLETOWN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 6 Beckwith Rd","Brand Diesel","6,450","226.9",Caltex,"Caltex Chadwick OPT",CHADWICK,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","393 Canning Hwy",ULP,"6,152","177.9",Caltex,"Caltex Como",COMO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","393 Canning Hwy","98 RON","6,152","203.9",Caltex,"Caltex Como",COMO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","4 Johnston St","Brand Diesel","6,609","245.9",Caltex,"Caltex Dalwallinu",DALWALLINU,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","4 Remisko Dr",PULP,"6,112","195.9",Caltex,"Caltex Forrestdale",FORRESTDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","4 Remisko Dr","98 RON","6,112","205.9",Caltex,"Caltex Forrestdale",FORRESTDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1400 Great Eastern Hwy",ULP,"6,071","179.9",Caltex,"Caltex Glen Forrest","GLEN FORREST","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1400 Great Eastern Hwy",PULP,"6,071","195.9",Caltex,"Caltex Glen Forrest","GLEN FORREST","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1400 Great Eastern Hwy","98 RON","6,071","205.9",Caltex,"Caltex Glen Forrest","GLEN FORREST","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1182 Chapman Rd",ULP,"6,532","183.9",Caltex,"Caltex Glenfield",GLENFIELD,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1182 Chapman Rd",Diesel,"6,532","233.9",Caltex,"Caltex Glenfield",GLENFIELD,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Wishart St",ULP,"6,018","179.9",Caltex,"Caltex Gwelup",GWELUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Wishart St",PULP,"6,018","195.9",Caltex,"Caltex Gwelup",GWELUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Wishart St","98 RON","6,018","205.9",Caltex,"Caltex Gwelup",GWELUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","224 Clontarf Rd",PULP,"6,163","193.9",Caltex,"Caltex Hamilton Hill North","HAMILTON HILL","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","224 Clontarf Rd","98 RON","6,163","203.9",Caltex,"Caltex Hamilton Hill North","HAMILTON HILL","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","216 Rockingham Rd",PULP,"6,163","193.9",Caltex,"Caltex Hamilton Hill South","HAMILTON HILL","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","494 Kalamunda Rd",ULP,"6,057","179.9",Caltex,"Caltex High Wycombe OPT","HIGH WYCOMBE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","494 Kalamunda Rd","98 RON","6,057","205.9",Caltex,"Caltex High Wycombe OPT","HIGH WYCOMBE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","26 Kalamunda Rd",ULP,"6,076","179.9",Caltex,"Caltex Kalamunda",KALAMUNDA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","77 Egan St",ULP,"6,430","185.9",Caltex,"Caltex Kalgoorlie",KALGOORLIE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","9 Kayili Rd","Brand Diesel","6,430","233.9",Caltex,"Caltex Kalgoorlie OPT","WEST KALGOORLIE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","164 Brookton Hwy","Brand Diesel","6,111","229.9",Caltex,"Caltex Karragullen",KARRAGULLEN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2907 Albany Hwy",PULP,"6,111","190.9",Caltex,"Caltex Kelmscott",KELMSCOTT,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2907 Albany Hwy","Brand Diesel","6,111","229.9",Caltex,"Caltex Kelmscott",KELMSCOTT,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","137 Kelvin Rd",ULP,"6,109","177.9",Caltex,"Caltex Kelvin Rd",MADDINGTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","157 Morley Dr",ULP,"6,054","177.9",Caltex,"Caltex Kiara",KIARA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","157 Morley Dr","Brand Diesel","6,054","225.9",Caltex,"Caltex Kiara",KIARA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2257 Victoria Hwy",ULP,"6,743","212.9",Caltex,"Caltex Kununurra Depot",KUNUNURRA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","4 Ocean St",ULP,"6,167","179.9",Caltex,"Caltex Kwinana Truck Stop","KWINANA BEACH","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","6 Dollyup St",PULP,"6,210","209.9",Caltex,"Caltex Lakes Road Nambeelup","STAKE HILL","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","6 Dollyup St",Diesel,"6,210","220.9",Caltex,"Caltex Lakes Road Nambeelup","STAKE HILL","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","220 Gnangara Rd","98 RON","6,065","201.9",Caltex,"Caltex Landsdale",LANDSDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","230-234 Nicholson Rd",Diesel,"6,147","227.9",Caltex,"Caltex Langford",LANGFORD,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","230-234 Nicholson Rd",LPG,"6,147","145.5",Caltex,"Caltex Langford",LANGFORD,"(blank)"
